school_id,name,country,base_url,careers_link,ats_platform,confidence,notes,scraper_status
192,Connecticut College,US,https://www.conncoll.edu/,https://conncoll.peopleadmin.com/postings/search?utf8=%E2%9C%93&query=&query_v0_posted_at_date=&query_position_type_id%5B%5D=2&435=&query_organizational_tier_3_id%5B%5D=any&commit=Search,PeopleAdmin,high,OK-2hop:OK:10,adapter built
193,Mitchell College,US,https://www.mitchell.edu/,https://mitchell.edu/careers/,own website,medium,OK-2hop:OK:2,generic scraper
194,University of Connecticut-Stamford,US,https://stamford.uconn.edu/,https://jobs.hr.uconn.edu/mob/en-us/listing/,own website,high,NO_MATCH [playwright];hand-verified-sync,generic scraper
195,University of Connecticut,US,https://uconn.edu/,https://jobs.uconn.edu/,own website,medium,OK-2hop:OK:5,generic scraper
197,University of Connecticut-Waterbury Campus,US,https://waterbury.uconn.edu/,https://jobs.hr.uconn.edu/mob/en-us/listing/,own website,high,NO_MATCH [playwright];hand-verified-sync,generic scraper
198,University of Hartford,US,https://www.hartford.edu/,https://hartford.peopleadmin.com/,PeopleAdmin,high,OK-2hop:OK:6,adapter built
199,University of Saint Joseph,US,https://www.usj.edu/,https://www.usj.edu/academics/health-care-careers/,own website,medium,OK-2hop:OK:2,generic scraper
200,University of New Haven,US,https://www.newhaven.edu/,https://www.newhaven.edu:443/about/employment/job-opportunities/index.php,own website,medium,OK-2hop:OK:7,generic scraper
201,Eastern Connecticut State University,US,https://www.easternct.edu/,https://easternctstateuniversity.applytojob.com/apply/Zz4qJq9Kac/Assistant-Professor-Of-Nursing-Tenure-Track,own website,high,OK-2hop:OK:8,generic scraper
202,American University,US,https://www.american.edu/,https://www.american.edu/hr/,own website,medium,OK:3 [playwright],generic scraper
203,Gallaudet University,US,https://www.gallaudet.edu/,https://gallaudet.edu/academic-career-success/,own website,medium,OK-2hop:OK:11 [playwright],generic scraper
204,George Washington University,US,https://www.gwu.edu/,https://careers.gwu.edu/,own website,medium,OK-2hop:OK:5,generic scraper
205,Georgetown University,US,https://www.georgetown.edu/,https://georgetown.wd1.myworkdayjobs.com/Georgetown_Admin_Careers,Workday,high,OK-2hop:OK:6 [playwright],adapter built
209,Trinity Washington University,US,https://www.trinitydc.edu/,https://www2.trinitydc.edu/hr/employment-openings/,own website,medium,OK-2hop:OK:4,generic scraper
213,Wilmington University,US,https://www.wilmu.edu/,https://phh.tbe.taleo.net/phh02/ats/careers/v2/searchResults?org=WILMU&cws=60,Taleo,high,OK-2hop:OK:13,generic scraper (verified working)
214,University of Delaware,US,https://www.udel.edu/,https://www.udel.edu/apply/career-outcomes/,own website,medium,OK-2hop:OK:2,generic scraper
215,Goldey-Beacom College,US,https://www.gbc.edu/,https://www.paycomonline.net/v4/ats/web.php/portal/019DF7F6E271614BAB2785B88C6A379F/career-page,own website,medium,OK-2hop:OK:11,generic scraper
217,Ave Maria University,US,https://www.avemaria.edu/,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=70cb71c1-96f8-4956-8cce-ce625b0b2943&ccId=19000101_000001&type=JS&lang=en_US,ADP,high,OK:9,adapter built
218,Webber International University,US,https://www.webber.edu/,https://www.webber.edu/jobs-at-webber/,own website,medium,OK-2hop:OK:2,generic scraper
219,Everglades University,US,https://www.evergladesuniversity.edu/,https://www.evergladesuniversity.edu/employment-opportunities/,own website,medium,OK-2hop:OK:3 [playwright],generic scraper
220,Florida Atlantic University,US,https://www.fau.edu/,https://www.fau.edu/jobs/,own website,medium,OK-2hop:OK:2,generic scraper
221,Lynn University,US,https://www.lynn.edu/,https://www.lynn.edu/employment,own website,medium,OK:2 [playwright],generic scraper
222,University of Miami,US,https://www.miami.edu/,https://careers.miami.edu/,own website,medium,OK:7,generic scraper
224,Embry-Riddle Aeronautical University-Daytona Beach,US,https://daytonabeach.erau.edu/,https://embryriddle.wd1.myworkdayjobs.com/External,Workday,high,OK-2hop:OK:8,adapter built
225,Stetson University,US,https://www.stetson.edu/,https://www.stetson.edu/administration/human-resources/job-opportunities.php,own website,medium,OK:6 [playwright],generic scraper
228,Nova Southeastern University,US,https://www.nova.edu/,https://www.nova.edu/resources/employment.html,own website,medium,OK-2hop:OK:4,generic scraper
229,Florida Gulf Coast University,US,https://www.fgcu.edu/,https://jobs.fgcu.edu/jobs/search/search-page-faculty,own website,medium,OK-2hop:OK:14,generic scraper
231,University of Florida,US,https://www.ufl.edu/,https://jobs.ufl.edu/career-growth/professional-development/,own website,medium,OK-2hop:OK:7,generic scraper
235,Jacksonville University,US,https://www.ju.edu/index.php,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=77bf9053-07ed-47ba-b601-d78b61854199&ccId=9200563802212_2&lang=en_US,ADP,high,OK-2hop:OK:16,adapter built
236,University of North Florida,US,https://www.unf.edu/,https://unf.wd5.myworkdayjobs.com/unfjobs,Workday,high,OK:8,adapter built
237,Warner University,US,https://www.warner.edu/academics/undergraduate_programs/admissions/criteria-for-admission/,https://warner.edu/offices/human-resources/careers/,own website,medium,OK-2hop:OK:3 [playwright],generic scraper
238,Florida Southern College,US,https://www.flsouthern.edu/,http://www.guestservices.com/our-people/careers/,own website,medium,OK-2hop:OK:4,generic scraper
240,University of Fort Lauderdale,US,https://uftl.edu/,https://uftlathletics.com/sports/2021/6/23/recruiting-questionnaire.aspx,own website,medium,OK-2hop:OK:1,generic scraper
241,Beacon College,US,https://www.beaconcollege.edu/,https://www.beaconcollege.edu/career-opportunities/,own website,medium,OK-2hop:OK:3,generic scraper
242,Florida Institute of Technology,US,https://www.fit.edu/,https://floridatech.wd5.myworkdayjobs.com/FloridaTechCareers,Workday,high,OK-2hop:OK:6,adapter built
244,Albizu University-Miami,US,https://www.albizu.edu/,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=89df2234-abda-481d-9d9f-d75161691110&ccId=19000101_000001&type=JS&lang=en_US,ADP,high,OK-2hop:OK:7,adapter built
246,Barry University,US,https://www.barry.edu/,https://www.barry.edu/en/human-resources/,own website,medium,OK-2hop:OK:4,generic scraper
247,Florida International University,US,https://www.fiu.edu/,https://search.careers.fiu.edu/?role=employee&sort=newest,own website,medium,OK-2hop:OK:4,generic scraper
248,Polytechnic University of Puerto Rico-Miami,US,https://www.pupr.edu/miami/,https://pupr.edu/hr/,own website,high,NO_MATCH [playwright];hand-verified-sync,generic scraper
249,Trinity International University-Florida,US,https://tiu.edu/florida/,https://www.tiu.edu/human-resources/,own website,high,NO_MATCH [playwright];hand-verified-sync,generic scraper
251,St. Thomas University,US,https://www.stu.edu/,https://www.stu.edu/jobs,own website,medium,OK:5,generic scraper
253,Polytechnic University of Puerto Rico-Orlando,US,https://www.pupr.edu/orlando,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=5388a0c5-18fe-449e-b500-098740269275&ccId=19000101_000001&type=JS&lang=en_US,ADP,high,OK-2hop:OK:9,adapter built
254,University of Central Florida,US,https://www.ucf.edu/,https://ucf.wd1.myworkdayjobs.com/athletics,Workday,high,OK-2hop:OK:8,adapter built
255,University of West Florida,US,https://uwf.edu/,https://uwf.edu/careers,own website,medium,OK:4,generic scraper
257,Flagler College,US,https://www.flagler.edu/,https://fa-ewbi-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,Oracle Cloud HCM,high,OK-2hop:OK:8,adapter built
258,Saint Leo University,US,https://www.saintleo.edu/,https://saintleo.wd503.myworkdayjobs.com/en-US/SLU,Workday,high,OK:8,adapter built
259,Eckerd College,US,https://www.eckerd.edu/,https://eckerd.exacthire.com/,own website,medium,OK-2hop:OK:3,generic scraper
261,Florida State University,US,https://www.fsu.edu/,https://hr.fsu.edu/working-fsu/prospective-employees/faculty-careers,own website,medium,OK-2hop:OK:11,generic scraper
265,The University of Tampa,US,https://www.ut.edu/,https://utampa.wd1.myworkdayjobs.com/Faculty,Workday,high,OK-2hop:OK:11,adapter built
266,University of South Florida,US,https://www.usf.edu/,https://jobs.usf.edu/,own website,medium,OK:7,generic scraper
267,Trinity College of Florida,US,https://trinitycollege.edu/,https://www.trinitycollege.edu/gainful-employment/,own website,medium,OK-2hop:OK:2,generic scraper
270,Rollins College,US,https://www.rollins.edu/,https://jobs.rollins.edu/jobs/search?page=1&employment_type_uids%5B%5D=d91743ca44174bbd090511f6296aee4a&employment_type_uids%5B%5D=84166d8d43b4a50451c61120f9f39415&query=,own website,medium,OK-2hop:OK:16,generic scraper
271,Georgia Southwestern State University,US,https://gsw.edu/,https://www.gsw.edu/human-resources/careers,own website,medium,OK-2hop:OK:4,generic scraper
272,University of Georgia,US,https://www.uga.edu/,https://www.ugajobsearch.com/postings/search?utf8=%E2%9C%93&query=&query_v0_posted_at_date=&225=&436=&query_position_type_id%5B%5D=7&query_position_type_id%5B%5D=8&commit=Search,own website,medium,OK-2hop:OK:4 [playwright],generic scraper
275,Emory University,US,https://www.emory.edu/,http://www.hr.emory.edu/careers/index.html,own website,medium,OK-2hop:OK:5,generic scraper
276,Georgia Institute of Technology-Main Campus,US,https://www.gatech.edu/,https://hr.gatech.edu/employment/careers,own website,medium,OK-2hop:OK:5,generic scraper
277,Georgia State University,US,https://www.gsu.edu/,https://gsu.taleo.net/,Taleo,high,OK-2hop:OK:6,generic scraper (verified working)
279,Oglethorpe University,US,https://oglethorpe.edu/,https://oglethorpe.edu/about/offices-departments/human-resources/jobs/,own website,medium,OK-2hop:OK:3,generic scraper
282,Augusta University,US,https://www.augusta.edu/,https://www.augusta.edu/hr/jobs/university/index.php,own website,medium,OK-2hop:OK:2 [playwright],generic scraper
284,College of Coastal Georgia,US,https://www.ccga.edu/,https://careers.hprod.onehcm.usg.edu/psc/careers/CAREERS/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Applicant&SiteId=63000,own website,medium,OK:4,generic scraper
285,University of West Georgia,US,https://www.westga.edu/,https://careers.hprod.onehcm.usg.edu/psc/careers/CAREERS/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Applicant&SiteId=54000,own website,medium,OK-2hop:OK:3,generic scraper
288,Columbus State University,US,https://www.columbusstate.edu/,https://careers.hprod.onehcm.usg.edu/psc/careers/CAREERS/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Applicant&SiteId=30000,own website,medium,OK:4,generic scraper
289,University of North Georgia,US,https://www.ung.edu/,https://careers.hprod.onehcm.usg.edu/psc/careers/CAREERS/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Applicant&SiteId=53000,own website,medium,OK-2hop:OK:5,generic scraper
290,Dalton State College,US,https://www.daltonstate.edu/index.cms,https://www.daltonstate.edu/about/marketing-communications-workforce/career-and-professional-development/,own website,medium,OK-2hop:OK:2,generic scraper
291,Agnes Scott College,US,https://www.agnesscott.edu/,https://www.agnesscott.edu/careers/faculty-openings/index.html,own website,medium,OK-2hop:OK:11,generic scraper
293,Piedmont University,US,https://www.piedmont.edu/,https://www.piedmont.edu/employment/,own website,medium,OK-2hop:OK:2,generic scraper
296,Brenau University,US,https://www.brenau.edu/,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=3f4d8b79-e717-4293-ae26-578741f6ef88&ccId=19000101_000001&lang=en_US,ADP,high,OK:9,adapter built
297,Kennesaw State University,US,https://www.kennesaw.edu/,https://campus.kennesaw.edu/offices-services/careers/campus-community/faculty-career-champions.php,own website,medium,OK-2hop:OK:11,generic scraper
298,LaGrange College,US,https://www.lagrange.edu/,https://lagrangecollege.applicantstack.com/x/openings,own website,medium,OK:2,generic scraper
299,Georgia Gwinnett College,US,https://www.ggc.edu/,https://careers.hprod.onehcm.usg.edu/psc/careers/CAREERS/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Applicant&SiteId=40000&,own website,medium,OK-2hop:OK:5,generic scraper
301,Mercer University,US,https://www.mercer.edu/,https://hr.mercer.edu/prospective-employees/career-opportunities/,own website,medium,OK-2hop:OK:4,generic scraper
302,Middle Georgia State University,US,https://www.mga.edu/,https://www.mga.edu/human-resources/jobs/index.php,own website,medium,OK-2hop:OK:5,generic scraper
303,Wesleyan College,US,https://www.wesleyancollege.edu/,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=acafb953-757f-4fc8-b0ee-c3d3b317c413&ccId=19000101_000001&lang=en_US,ADP,high,OK-2hop:OK:7,adapter built
304,Life University,US,https://www.life.edu/,https://life-csm.symplicity.com/employers/?signin_tab=0,own website,high,OK:6,generic scraper
305,Georgia College & State University,US,https://www.gcsu.edu/,https://careers.hprod.onehcm.usg.edu/psc/careers/CAREERS/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Applicant&SiteId=36000,own website,medium,OK:4,generic scraper
306,Clayton  State University,US,https://www.clayton.edu/,https://www.clayton.edu/human-resources/employment-opportunities,own website,medium,OK-2hop:OK:4,generic scraper
307,Berry College,US,https://www.berry.edu/,https://www.berry.edu/employment/,own website,medium,OK:2,generic scraper
312,Georgia Southern University,US,https://www.georgiasouthern.edu/,https://careers.hprod.onehcm.usg.edu/psc/careers/CAREERS/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Applicant&SiteId=39000,own website,medium,OK-2hop:OK:4,generic scraper
313,Thomas University,US,https://www.thomasu.edu/,https://www.thomasu.edu/about/employment/,own website,medium,OK-2hop:OK:2,generic scraper
314,Abraham Baldwin Agricultural College,US,https://www.abac.edu/,https://www.abac.edu/about/administration/human-resources.html,own website,medium,OK-2hop:OK:4,generic scraper
316,Valdosta State University,US,https://www.valdosta.edu/,http://www.valdosta.edu/administration/finance-admin/human-resources/employment-opportunities.php,own website,medium,OK-2hop:OK:4,generic scraper
317,Reinhardt University,US,https://www.reinhardt.edu/,https://www.reinhardt.edu/careers/,own website,high,NO_MATCH [playwright];hand-verified-sync,generic scraper
319,Young Harris College,US,https://www.yhc.edu/,https://www.yhc.edu/careers/,own website,medium,OK-2hop:OK:2,generic scraper
320,University of Guam,US,https://www.uog.edu/,https://uog.peopleadmin.com/,PeopleAdmin,high,OK-2hop:OK:8,adapter built
321,University of Hawaii at Hilo,US,https://hilo.hawaii.edu/,https://www.schooljobs.com/careers/hawaiiedu?jobType[0]=Faculty&sort=PositionTitle%7CAscending,own website,high,OK-2hop:OK:9,generic scraper
322,Chaminade University of Honolulu,US,https://www.chaminade.edu/,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=052b3ffb-78d8-40ac-bd43-f6ee902354e2&ccId=2543893806_3653&lang=en_US,ADP,high,OK-2hop:OK:16,adapter built
323,Hawaii Pacific University,US,https://www.hpu.edu/,https://www.schooljobs.com/careers/hpu?jobType[0]=Faculty&sort=PositionTitle%7CAscending,own website,high,OK-2hop:OK:8,generic scraper
324,University of Hawaii at Manoa,US,https://manoa.hawaii.edu/,https://www.schooljobs.com/careers/hawaiiedu?jobType[0]=Faculty&sort=PositionTitle%7CAscending,own website,high,OK:10,generic scraper
325,University of Hawaii-West Oahu,US,https://westoahu.hawaii.edu/,https://www.governmentjobs.com/careers/hawaiiedu?jobType[0]=Faculty&sort=PositionTitle%7CAscending,own website,high,OK:10,generic scraper
328,Iowa State University,US,https://www.iastate.edu/,https://isu.wd1.myworkdayjobs.com/IowaStateJobs,Workday,high,OK-2hop:OK:8,adapter built
330,University of Northern Iowa,US,https://www.uni.edu/,https://uni.wd5.myworkdayjobs.com/UNI,Workday,high,OK-2hop:OK:6,adapter built
331,Coe College,US,https://www.coe.edu/,https://www.coe.edu/why-coe/discover-coe/human-resources/careers,own website,medium,OK-2hop:OK:3,generic scraper
332,Mount Mercy University,US,https://www.mtmercy.edu/,https://www.mtmercy.edu/careers/index.php,own website,medium,OK-2hop:OK:2,generic scraper
333,Saint Ambrose University,US,https://www.sau.edu/,https://sau.edu/about-sau/employment/,own website,medium,OK-2hop:OK:2,generic scraper
334,Luther College,US,https://www.luther.edu/,https://www.luther.edu/offices/hr/careers?utm_source=website&utm_medium=footer&utm_campaign=marketing&utm_content=careers,own website,medium,OK-2hop:OK:5,generic scraper
